id,name,use_type
3236,B03236,MULTI_RES
3237,B03237,MULTI_RES
3238,B03238,INDUSTRIAL
3239,B03239,INDUSTRIAL
3240,B03240,INDUSTRIAL
3241,B03241,MULTI_RES
3242,B03242,INDUSTRIAL
3243,B03243,MULTI_RES
3244,B03244,INDUSTRIAL
3245,B03245,MULTI_RES
3246,B03246,MULTI_RES
3247,B03247,MULTI_RES
3248,B03248,MULTI_RES
3249,B03249,INDUSTRIAL
3250,B03250,RESTAURANT
3251,B03251,SERVERROOM
3252,B03252,MULTI_RES
3253,B03253,MULTI_RES
3254,B03254,INDUSTRIAL
3255,B03255,INDUSTRIAL
3256,B03256,MULTI_RES
3257,B03257,MULTI_RES
3258,B03258,INDUSTRIAL
3259,B03259,MULTI_RES
3260,B03260,MULTI_RES
3261,B03261,MULTI_RES
3262,B03262,MULTI_RES
3263,B03263,RETAIL
3264,B03264,OFFICE
3265,B03265,INDUSTRIAL
3266,B03266,RETAIL
3267,B03267,MULTI_RES
3268,B03268,INDUSTRIAL
3269,B03269,INDUSTRIAL
3270,B03270,INDUSTRIAL
3271,B03271,INDUSTRIAL
3272,B03272,INDUSTRIAL
3273,B03273,MULTI_RES
3274,B03274,MULTI_RES
3275,B03275,OFFICE
3276,B03276,MULTI_RES
3277,B03277,INDUSTRIAL
3278,B03278,MULTI_RES
3279,B03279,MULTI_RES
3280,B03280,INDUSTRIAL
3281,B03281,MULTI_RES
3282,B03282,MULTI_RES
3283,B03283,INDUSTRIAL
3284,B03284,MULTI_RES
3285,B03285,INDUSTRIAL
3286,B03286,MULTI_RES
3287,B03287,MULTI_RES
3288,B03288,MULTI_RES
3289,B03289,MULTI_RES
3290,B03290,INDUSTRIAL
3291,B03291,MULTI_RES
3292,B03292,INDUSTRIAL
3293,B03293,MULTI_RES
3294,B03294,MULTI_RES
3295,B03295,MULTI_RES
3296,B03296,INDUSTRIAL
3297,B03297,MULTI_RES
3298,B03298,INDUSTRIAL
3299,B03299,MULTI_RES
3300,B03300,INDUSTRIAL
3301,B03301,MULTI_RES
3302,B03302,MULTI_RES
3303,B03303,MULTI_RES
3304,B03304,INDUSTRIAL
3305,B03305,INDUSTRIAL
3306,B03306,MULTI_RES
3307,B03307,MULTI_RES
3308,B03308,MULTI_RES
3309,B03309,INDUSTRIAL
3310,B03310,INDUSTRIAL
3311,B03311,MULTI_RES
3312,B03312,INDUSTRIAL
3313,B03313,INDUSTRIAL
3314,B03314,MULTI_RES
3315,B03315,MULTI_RES
3316,B03316,INDUSTRIAL
3317,B03317,INDUSTRIAL
3318,B03318,INDUSTRIAL
3319,B03319,INDUSTRIAL
3320,B03320,INDUSTRIAL
3321,B03321,MULTI_RES
3322,B03322,INDUSTRIAL
3323,B03323,INDUSTRIAL
3324,B03324,INDUSTRIAL
3325,B03325,INDUSTRIAL
3326,B03326,RESTAURANT
3327,B03327,MULTI_RES
3328,B03328,SERVERROOM
3329,B03329,INDUSTRIAL
3330,B03330,MULTI_RES
3331,B03331,INDUSTRIAL
3332,B03332,INDUSTRIAL
3333,B03333,INDUSTRIAL
3334,B03334,MULTI_RES
3335,B03335,MULTI_RES
3336,B03336,MULTI_RES
3337,B03337,RETAIL
3338,B03338,MULTI_RES
3339,B03339,INDUSTRIAL
3340,B03340,INDUSTRIAL
3341,B03341,INDUSTRIAL
3342,B03342,MULTI_RES
3343,B03343,MULTI_RES
3344,B03344,MULTI_RES
3345,B03345,MULTI_RES
3346,B03346,MULTI_RES
3347,B03347,MULTI_RES
3348,B03348,MULTI_RES
3349,B03349,INDUSTRIAL
3350,B03350,MULTI_RES
3351,B03351,INDUSTRIAL
3352,B03352,MULTI_RES
3353,B03353,INDUSTRIAL
3354,B03354,INDUSTRIAL
3355,B03355,INDUSTRIAL
3356,B03356,OFFICE
3357,B03357,INDUSTRIAL
3358,B03358,INDUSTRIAL
3359,B03359,INDUSTRIAL
3360,B03360,INDUSTRIAL
3361,B03361,INDUSTRIAL
3362,B03362,MULTI_RES
3363,B03363,INDUSTRIAL
3364,B03364,OFFICE
3365,B03365,INDUSTRIAL
3366,B03366,MULTI_RES
3367,B03367,INDUSTRIAL
3368,B03368,MULTI_RES
3369,B03369,INDUSTRIAL
3370,B03370,MULTI_RES
3371,B03371,MULTI_RES
3372,B03372,MULTI_RES
3373,B03373,INDUSTRIAL
3374,B03374,MULTI_RES
3375,B03375,INDUSTRIAL
3376,B03376,INDUSTRIAL
3377,B03377,SERVERROOM
3378,B03378,INDUSTRIAL
3379,B03379,SERVERROOM
3380,B03380,INDUSTRIAL
3381,B03381,MULTI_RES
3382,B03382,MULTI_RES
3383,B03383,MULTI_RES
3384,B03384,SERVERROOM
3385,B03385,MULTI_RES
3386,B03386,INDUSTRIAL
3387,B03387,MULTI_RES
3388,B03388,INDUSTRIAL
3389,B03389,MULTI_RES
3390,B03390,MULTI_RES
3391,B03391,MULTI_RES
3392,B03392,MULTI_RES
3393,B03393,MULTI_RES
3394,B03394,MULTI_RES
3395,B03395,INDUSTRIAL
3396,B03396,MULTI_RES
3397,B03397,MULTI_RES
3398,B03398,INDUSTRIAL
3399,B03399,MULTI_RES
3400,B03400,MULTI_RES
3401,B03401,MULTI_RES
3402,B03402,INDUSTRIAL
3403,B03403,MULTI_RES
3404,B03404,INDUSTRIAL
3405,B03405,INDUSTRIAL
3406,B03406,INDUSTRIAL
3407,B03407,MULTI_RES
3408,B03408,MULTI_RES
3409,B03409,MULTI_RES
3410,B03410,INDUSTRIAL
3411,B03411,INDUSTRIAL
3412,B03412,INDUSTRIAL
3413,B03413,MULTI_RES
3414,B03414,MULTI_RES
3415,B03415,MULTI_RES
3416,B03416,INDUSTRIAL
3417,B03417,INDUSTRIAL
3418,B03418,INDUSTRIAL
3419,B03419,INDUSTRIAL
3420,B03420,MULTI_RES
3421,B03421,INDUSTRIAL
3422,B03422,MULTI_RES
3423,B03423,RESTAURANT
3424,B03424,INDUSTRIAL
3425,B03425,INDUSTRIAL
3426,B03426,INDUSTRIAL
3427,B03427,INDUSTRIAL
3428,B03428,MULTI_RES
3429,B03429,INDUSTRIAL
3430,B03430,INDUSTRIAL
3431,B03431,INDUSTRIAL
3432,B03432,MULTI_RES
3433,B03433,MULTI_RES
3434,B03434,INDUSTRIAL
3435,B03435,INDUSTRIAL
3436,B03436,INDUSTRIAL
3437,B03437,MULTI_RES
3438,B03438,SERVERROOM
3439,B03439,MULTI_RES
3440,B03440,INDUSTRIAL
3441,B03441,INDUSTRIAL
3442,B03442,MULTI_RES
3443,B03443,INDUSTRIAL
3444,B03444,INDUSTRIAL
3445,B03445,INDUSTRIAL
3446,B03446,MULTI_RES
3447,B03447,INDUSTRIAL
3448,B03448,INDUSTRIAL
3449,B03449,MULTI_RES
3450,B03450,MULTI_RES
3451,B03451,INDUSTRIAL
3452,B03452,INDUSTRIAL
3453,B03453,MULTI_RES
3454,B03454,MULTI_RES
3455,B03455,INDUSTRIAL
3456,B03456,INDUSTRIAL
3457,B03457,INDUSTRIAL
3458,B03458,INDUSTRIAL
3459,B03459,INDUSTRIAL
3460,B03460,MULTI_RES
3461,B03461,MULTI_RES
3462,B03462,INDUSTRIAL
3463,B03463,MULTI_RES
3464,B03464,MULTI_RES
3465,B03465,MULTI_RES
3466,B03466,INDUSTRIAL
3467,B03467,MULTI_RES
3468,B03468,MULTI_RES
3469,B03469,RETAIL
3470,B03470,MULTI_RES
3471,B03471,INDUSTRIAL
3472,B03472,INDUSTRIAL
3473,B03473,INDUSTRIAL
3474,B03474,INDUSTRIAL
3475,B03475,MULTI_RES
3476,B03476,INDUSTRIAL
3477,B03477,MULTI_RES
3478,B03478,MULTI_RES
3479,B03479,MULTI_RES
3480,B03480,MULTI_RES
3481,B03481,INDUSTRIAL
3482,B03482,OFFICE
3483,B03483,RETAIL
3484,B03484,MULTI_RES
3485,B03485,INDUSTRIAL
3486,B03486,INDUSTRIAL
3487,B03487,MULTI_RES
3488,B03488,INDUSTRIAL
3489,B03489,INDUSTRIAL
3490,B03490,MULTI_RES
3491,B03491,MULTI_RES
3492,B03492,MULTI_RES
3493,B03493,MULTI_RES
3494,B03494,MULTI_RES
3495,B03495,MULTI_RES
3496,B03496,INDUSTRIAL
3497,B03497,MULTI_RES
3498,B03498,MULTI_RES
3499,B03499,INDUSTRIAL
3500,B03500,MULTI_RES
3501,B03501,MULTI_RES
3502,B03502,MULTI_RES
3503,B03503,MULTI_RES
3504,B03504,INDUSTRIAL
3505,B03505,MULTI_RES
3506,B03506,MULTI_RES
3507,B03507,MULTI_RES
3508,B03508,INDUSTRIAL
3509,B03509,OFFICE
3510,B03510,HOTEL
3511,B03511,MULTI_RES
3512,B03512,INDUSTRIAL
3513,B03513,MULTI_RES
3514,B03514,MULTI_RES
3515,B03515,MULTI_RES
3516,B03516,INDUSTRIAL
3517,B03517,SERVERROOM
3518,B03518,INDUSTRIAL
3519,B03519,INDUSTRIAL
3520,B03520,INDUSTRIAL
3521,B03521,INDUSTRIAL
3522,B03522,MULTI_RES
3523,B03523,MULTI_RES
3524,B03524,MULTI_RES
3525,B03525,INDUSTRIAL
3526,B03526,MULTI_RES
3527,B03527,MULTI_RES
3528,B03528,INDUSTRIAL
3529,B03529,MULTI_RES
3530,B03530,MULTI_RES
3531,B03531,INDUSTRIAL
3532,B03532,INDUSTRIAL
3533,B03533,INDUSTRIAL
3534,B03534,INDUSTRIAL
3535,B03535,INDUSTRIAL
3536,B03536,INDUSTRIAL
3537,B03537,MULTI_RES
3538,B03538,INDUSTRIAL
3539,B03539,MULTI_RES
3540,B03540,INDUSTRIAL
3541,B03541,MULTI_RES
3542,B03542,MULTI_RES
3543,B03543,INDUSTRIAL
3544,B03544,MULTI_RES
3545,B03545,MULTI_RES
3546,B03546,MULTI_RES
3547,B03547,MULTI_RES
3548,B03548,INDUSTRIAL
3549,B03549,MULTI_RES
3550,B03550,INDUSTRIAL
3551,B03551,MULTI_RES
3552,B03552,MULTI_RES
3553,B03553,INDUSTRIAL
3554,B03554,MULTI_RES
3555,B03555,MULTI_RES
3556,B03556,MULTI_RES
3557,B03557,MULTI_RES
3558,B03558,MULTI_RES
3559,B03559,MULTI_RES
3560,B03560,INDUSTRIAL
3561,B03561,MULTI_RES
3562,B03562,INDUSTRIAL
3563,B03563,MULTI_RES
3564,B03564,INDUSTRIAL
3565,B03565,MULTI_RES
3566,B03566,MULTI_RES
3567,B03567,OFFICE
3568,B03568,MULTI_RES
3569,B03569,MULTI_RES
3570,B03570,MULTI_RES
3571,B03571,INDUSTRIAL
3572,B03572,INDUSTRIAL
3573,B03573,MULTI_RES
3574,B03574,MULTI_RES
3575,B03575,MULTI_RES
3576,B03576,INDUSTRIAL
3577,B03577,MULTI_RES
3578,B03578,MULTI_RES
3579,B03579,MULTI_RES
3580,B03580,INDUSTRIAL
3581,B03581,MULTI_RES
3582,B03582,MULTI_RES
3583,B03583,MULTI_RES
3584,B03584,INDUSTRIAL
3585,B03585,MULTI_RES
3586,B03586,MULTI_RES
3587,B03587,MULTI_RES
3588,B03588,MULTI_RES
3589,B03589,INDUSTRIAL
3590,B03590,MULTI_RES
3591,B03591,MULTI_RES
3592,B03592,MULTI_RES
3593,B03593,MULTI_RES
3594,B03594,MULTI_RES
3595,B03595,MULTI_RES
3596,B03596,MULTI_RES
3597,B03597,INDUSTRIAL
3598,B03598,MULTI_RES
3599,B03599,MULTI_RES
3600,B03600,MULTI_RES
3601,B03601,INDUSTRIAL
3602,B03602,MULTI_RES
3603,B03603,INDUSTRIAL
3604,B03604,MULTI_RES
3605,B03605,MULTI_RES
3606,B03606,MULTI_RES
3607,B03607,MULTI_RES
3608,B03608,MULTI_RES
3609,B03609,INDUSTRIAL
3610,B03610,MULTI_RES
3611,B03611,MULTI_RES
3612,B03612,MULTI_RES
3613,B03613,SCHOOL
3614,B03614,MULTI_RES
3615,B03615,MULTI_RES
3616,B03616,MULTI_RES
3617,B03617,MULTI_RES
3618,B03618,SCHOOL
3619,B03619,MULTI_RES
3620,B03620,INDUSTRIAL
3621,B03621,MULTI_RES
3622,B03622,MULTI_RES
3623,B03623,MULTI_RES
3624,B03624,MULTI_RES
3625,B03625,SCHOOL
3626,B03626,INDUSTRIAL
3627,B03627,LAB
3628,B03628,INDUSTRIAL
3629,B03629,INDUSTRIAL
3630,B03630,INDUSTRIAL
3631,B03631,INDUSTRIAL
3632,B03632,MULTI_RES
3633,B03633,INDUSTRIAL
3634,B03634,MULTI_RES
3635,B03635,MULTI_RES
3636,B03636,INDUSTRIAL
3637,B03637,MULTI_RES
3638,B03638,INDUSTRIAL
3639,B03639,MULTI_RES
3640,B03640,INDUSTRIAL
3641,B03641,INDUSTRIAL
3642,B03642,MULTI_RES
3643,B03643,INDUSTRIAL
3644,B03644,SCHOOL
3645,B03645,INDUSTRIAL
3646,B03646,MULTI_RES
3647,B03647,MULTI_RES
3648,B03648,INDUSTRIAL
3649,B03649,MULTI_RES
3650,B03650,MULTI_RES
3651,B03651,INDUSTRIAL
3652,B03652,INDUSTRIAL
3653,B03653,MULTI_RES
3654,B03654,SERVERROOM
3655,B03655,MULTI_RES
3656,B03656,MULTI_RES
3657,B03657,INDUSTRIAL
3658,B03658,INDUSTRIAL
3659,B03659,MULTI_RES
3660,B03660,INDUSTRIAL
3661,B03661,MULTI_RES
3662,B03662,MULTI_RES
3663,B03663,INDUSTRIAL
3664,B03664,SERVERROOM
3665,B03665,INDUSTRIAL
3666,B03666,INDUSTRIAL
3667,B03667,MULTI_RES
3668,B03668,INDUSTRIAL
3669,B03669,INDUSTRIAL
3670,B03670,MULTI_RES
3671,B03671,INDUSTRIAL
3672,B03672,INDUSTRIAL
3673,B03673,MULTI_RES
3674,B03674,INDUSTRIAL
3675,B03675,INDUSTRIAL
3676,B03676,INDUSTRIAL
3677,B03677,MULTI_RES
3678,B03678,INDUSTRIAL
3679,B03679,MULTI_RES
3680,B03680,INDUSTRIAL
3681,B03681,INDUSTRIAL
3682,B03682,OFFICE
3683,B03683,MULTI_RES
3684,B03684,MULTI_RES
3685,B03685,INDUSTRIAL
3686,B03686,INDUSTRIAL
3687,B03687,INDUSTRIAL
3688,B03688,MULTI_RES
3689,B03689,INDUSTRIAL
3690,B03690,MULTI_RES
3691,B03691,MULTI_RES
3692,B03692,INDUSTRIAL
3693,B03693,MULTI_RES
3694,B03694,MULTI_RES
3695,B03695,MULTI_RES
3696,B03696,MULTI_RES
3697,B03697,INDUSTRIAL
3698,B03698,INDUSTRIAL
3699,B03699,MULTI_RES
3700,B03700,MULTI_RES
3701,B03701,SCHOOL
3702,B03702,INDUSTRIAL
3703,B03703,OFFICE
3704,B03704,INDUSTRIAL
3705,B03705,MULTI_RES
3706,B03706,MULTI_RES
3707,B03707,MULTI_RES
3708,B03708,INDUSTRIAL
3709,B03709,INDUSTRIAL
3710,B03710,MULTI_RES
3711,B03711,INDUSTRIAL
3712,B03712,OFFICE
3713,B03713,MULTI_RES
3714,B03714,OFFICE
3715,B03715,MULTI_RES
3716,B03716,INDUSTRIAL
3717,B03717,INDUSTRIAL
3718,B03718,INDUSTRIAL
3719,B03719,INDUSTRIAL
3720,B03720,INDUSTRIAL
3721,B03721,SCHOOL
3722,B03722,MULTI_RES
3723,B03723,INDUSTRIAL
3724,B03724,INDUSTRIAL
3725,B03725,INDUSTRIAL
3726,B03726,INDUSTRIAL
3727,B03727,MULTI_RES
3728,B03728,INDUSTRIAL
3729,B03729,SCHOOL
3730,B03730,MULTI_RES
3731,B03731,INDUSTRIAL
3732,B03732,MULTI_RES
3733,B03733,INDUSTRIAL
3734,B03734,MULTI_RES
3735,B03735,SCHOOL
3736,B03736,INDUSTRIAL
3737,B03737,OFFICE
3738,B03738,MULTI_RES
3739,B03739,INDUSTRIAL
3740,B03740,INDUSTRIAL
3741,B03741,INDUSTRIAL
3742,B03742,INDUSTRIAL
3743,B03743,OFFICE
3744,B03744,INDUSTRIAL
3745,B03745,INDUSTRIAL
3746,B03746,MULTI_RES
3747,B03747,INDUSTRIAL
3748,B03748,MULTI_RES
3749,B03749,INDUSTRIAL
3750,B03750,INDUSTRIAL
3751,B03751,INDUSTRIAL
3752,B03752,OFFICE
3753,B03753,INDUSTRIAL
3754,B03754,SERVERROOM
3755,B03755,OFFICE
3756,B03756,MULTI_RES
3757,B03757,OFFICE
3758,B03758,LAB
3759,B03759,INDUSTRIAL
3760,B03760,INDUSTRIAL
3761,B03761,INDUSTRIAL
3762,B03762,INDUSTRIAL
3763,B03763,MULTI_RES
3764,B03764,INDUSTRIAL
3765,B03765,MULTI_RES
3766,B03766,INDUSTRIAL
3767,B03767,INDUSTRIAL
3768,B03768,INDUSTRIAL
3769,B03769,MULTI_RES
3770,B03770,INDUSTRIAL
3771,B03771,RETAIL
3772,B03772,MULTI_RES
3773,B03773,MULTI_RES
3774,B03774,OFFICE
3775,B03775,MULTI_RES
3776,B03776,MULTI_RES
3777,B03777,MULTI_RES
3778,B03778,MULTI_RES
3779,B03779,MULTI_RES
3780,B03780,MULTI_RES
3781,B03781,INDUSTRIAL
3782,B03782,MULTI_RES
3783,B03783,INDUSTRIAL
3784,B03784,MULTI_RES
3785,B03785,OFFICE
3786,B03786,MULTI_RES
3787,B03787,INDUSTRIAL
3788,B03788,MULTI_RES
3789,B03789,MULTI_RES
3790,B03790,OFFICE
3791,B03791,MULTI_RES
3792,B03792,MULTI_RES
3793,B03793,INDUSTRIAL
3794,B03794,INDUSTRIAL
3795,B03795,MULTI_RES
3796,B03796,MULTI_RES
3797,B03797,INDUSTRIAL
3798,B03798,MULTI_RES
3799,B03799,MULTI_RES
3800,B03800,MULTI_RES
3801,B03801,INDUSTRIAL
3802,B03802,RESTAURANT
3803,B03803,INDUSTRIAL
3804,B03804,MULTI_RES
3805,B03805,INDUSTRIAL
3806,B03806,INDUSTRIAL
3807,B03807,MULTI_RES
3808,B03808,INDUSTRIAL
3809,B03809,INDUSTRIAL
3810,B03810,RESTAURANT
3811,B03811,INDUSTRIAL
3812,B03812,MULTI_RES
3813,B03813,INDUSTRIAL
3814,B03814,INDUSTRIAL
3815,B03815,INDUSTRIAL
3816,B03816,MULTI_RES
3817,B03817,INDUSTRIAL
3818,B03818,MULTI_RES
3819,B03819,INDUSTRIAL
3820,B03820,MULTI_RES
3821,B03821,MULTI_RES
3822,B03822,INDUSTRIAL
3823,B03823,INDUSTRIAL
3824,B03824,MULTI_RES
3825,B03825,MULTI_RES
3826,B03826,INDUSTRIAL
3827,B03827,OFFICE
3828,B03828,INDUSTRIAL
3829,B03829,INDUSTRIAL
3830,B03830,INDUSTRIAL
3831,B03831,INDUSTRIAL
3832,B03832,MULTI_RES
3833,B03833,MULTI_RES
3834,B03834,MULTI_RES
3835,B03835,INDUSTRIAL
3836,B03836,OFFICE
3837,B03837,INDUSTRIAL
3838,B03838,INDUSTRIAL
3839,B03839,MULTI_RES
3840,B03840,INDUSTRIAL
3841,B03841,INDUSTRIAL
3842,B03842,MULTI_RES
3843,B03843,MULTI_RES
3844,B03844,INDUSTRIAL
3845,B03845,MULTI_RES
3846,B03846,INDUSTRIAL
3847,B03847,MULTI_RES
3848,B03848,OFFICE
3849,B03849,INDUSTRIAL
3850,B03850,MULTI_RES
3851,B03851,MULTI_RES
3852,B03852,INDUSTRIAL
3853,B03853,INDUSTRIAL
3854,B03854,INDUSTRIAL
3855,B03855,MULTI_RES
3856,B03856,INDUSTRIAL
3857,B03857,MULTI_RES
3858,B03858,INDUSTRIAL
3859,B03859,MULTI_RES
3860,B03860,MULTI_RES
3861,B03861,MULTI_RES
3862,B03862,INDUSTRIAL
3863,B03863,MULTI_RES
3864,B03864,MULTI_RES
3865,B03865,RETAIL
3866,B03866,INDUSTRIAL
3867,B03867,INDUSTRIAL
3868,B03868,MULTI_RES
3869,B03869,MULTI_RES
3870,B03870,MULTI_RES
3871,B03871,MULTI_RES
3872,B03872,RETAIL
3873,B03873,MULTI_RES
3874,B03874,RETAIL
3875,B03875,MULTI_RES
3876,B03876,OFFICE
3877,B03877,RETAIL
3878,B03878,INDUSTRIAL
3879,B03879,MULTI_RES
3880,B03880,RETAIL
3881,B03881,LAB
3882,B03882,MULTI_RES
3883,B03883,MULTI_RES
3884,B03884,MULTI_RES
3885,B03885,INDUSTRIAL
3886,B03886,MULTI_RES
3887,B03887,LAB
3888,B03888,SERVERROOM
3889,B03889,SERVERROOM
3890,B03890,INDUSTRIAL
3891,B03891,INDUSTRIAL
3892,B03892,MULTI_RES
3893,B03893,RETAIL
3894,B03894,INDUSTRIAL
3895,B03895,MULTI_RES
3896,B03896,LAB
3897,B03897,MULTI_RES
3898,B03898,LAB
3899,B03899,INDUSTRIAL
3900,B03900,MULTI_RES
3901,B03901,INDUSTRIAL
3902,B03902,LAB
3903,B03903,SERVERROOM
3904,B03904,MULTI_RES
3905,B03905,INDUSTRIAL
3906,B03906,INDUSTRIAL
3907,B03907,INDUSTRIAL
3908,B03908,MULTI_RES
3909,B03909,MULTI_RES
3910,B03910,LAB
3911,B03911,INDUSTRIAL
3912,B03912,MULTI_RES
3913,B03913,SERVERROOM
3914,B03914,MULTI_RES
3915,B03915,LAB
3916,B03916,INDUSTRIAL
3917,B03917,MULTI_RES
3918,B03918,MULTI_RES
3919,B03919,OFFICE
3920,B03920,RETAIL
3921,B03921,INDUSTRIAL
3922,B03922,MULTI_RES
3923,B03923,INDUSTRIAL
3924,B03924,RETAIL
3925,B03925,MULTI_RES
3926,B03926,INDUSTRIAL
3927,B03927,INDUSTRIAL
3928,B03928,LAB
3929,B03929,INDUSTRIAL
3930,B03930,INDUSTRIAL
3931,B03931,INDUSTRIAL
3932,B03932,INDUSTRIAL
3933,B03933,INDUSTRIAL
3934,B03934,OFFICE
3935,B03935,LAB
3936,B03936,OFFICE
3937,B03937,INDUSTRIAL
3938,B03938,MULTI_RES
3939,B03939,INDUSTRIAL
3940,B03940,INDUSTRIAL
3941,B03941,INDUSTRIAL
3942,B03942,MULTI_RES
3943,B03943,INDUSTRIAL
3944,B03944,INDUSTRIAL
3945,B03945,INDUSTRIAL
3946,B03946,MULTI_RES
3947,B03947,LAB
3948,B03948,MULTI_RES
3949,B03949,MULTI_RES
3950,B03950,MULTI_RES
3951,B03951,INDUSTRIAL
3952,B03952,MULTI_RES
3953,B03953,INDUSTRIAL
3954,B03954,MULTI_RES
3955,B03955,INDUSTRIAL
3956,B03956,INDUSTRIAL
3957,B03957,LAB
3958,B03958,MULTI_RES
3959,B03959,MULTI_RES
3960,B03960,INDUSTRIAL
3961,B03961,MULTI_RES
3962,B03962,MULTI_RES
3963,B03963,MULTI_RES
3964,B03964,INDUSTRIAL
3965,B03965,MULTI_RES
3966,B03966,RETAIL
3967,B03967,RETAIL
3968,B03968,MULTI_RES
3969,B03969,MULTI_RES
3970,B03970,INDUSTRIAL
3971,B03971,INDUSTRIAL
3972,B03972,MULTI_RES
3973,B03973,MULTI_RES
3974,B03974,SERVERROOM
3975,B03975,INDUSTRIAL
3976,B03976,MULTI_RES
3977,B03977,INDUSTRIAL
3978,B03978,MULTI_RES
3979,B03979,INDUSTRIAL
3980,B03980,MULTI_RES
3981,B03981,MULTI_RES
3982,B03982,INDUSTRIAL
3983,B03983,MULTI_RES
3984,B03984,MULTI_RES
3985,B03985,INDUSTRIAL
3986,B03986,INDUSTRIAL
3987,B03987,INDUSTRIAL
3988,B03988,MULTI_RES
3989,B03989,MULTI_RES
3990,B03990,RETAIL
3991,B03991,MULTI_RES
3992,B03992,INDUSTRIAL
3993,B03993,INDUSTRIAL
3994,B03994,OFFICE
3995,B03995,INDUSTRIAL
3996,B03996,INDUSTRIAL
3997,B03997,INDUSTRIAL
3998,B03998,MULTI_RES
3999,B03999,OFFICE
4000,B04000,INDUSTRIAL
4001,B04001,RETAIL
4002,B04002,RETAIL
4003,B04003,INDUSTRIAL
4004,B04004,MULTI_RES
4005,B04005,MULTI_RES
4006,B04006,INDUSTRIAL
4007,B04007,INDUSTRIAL
4008,B04008,INDUSTRIAL
4009,B04009,INDUSTRIAL
4010,B04010,MULTI_RES
4011,B04011,INDUSTRIAL
4012,B04012,INDUSTRIAL
4013,B04013,INDUSTRIAL
4014,B04014,MULTI_RES
4015,B04015,MULTI_RES
4016,B04016,INDUSTRIAL
4017,B04017,INDUSTRIAL
4018,B04018,INDUSTRIAL
4019,B04019,MULTI_RES
4020,B04020,INDUSTRIAL
4021,B04021,INDUSTRIAL
4022,B04022,INDUSTRIAL
4023,B04023,INDUSTRIAL
4024,B04024,MULTI_RES
4025,B04025,OFFICE
4026,B04026,INDUSTRIAL
4027,B04027,INDUSTRIAL
4028,B04028,MULTI_RES
4029,B04029,INDUSTRIAL
4030,B04030,MULTI_RES
4031,B04031,MULTI_RES
4032,B04032,INDUSTRIAL
4033,B04033,MULTI_RES
4034,B04034,INDUSTRIAL
4035,B04035,MULTI_RES
4036,B04036,INDUSTRIAL
4037,B04037,INDUSTRIAL
4038,B04038,INDUSTRIAL
4039,B04039,MULTI_RES
4040,B04040,INDUSTRIAL
4041,B04041,RETAIL
4042,B04042,MULTI_RES
4043,B04043,MULTI_RES
4044,B04044,MULTI_RES
4045,B04045,INDUSTRIAL
4046,B04046,INDUSTRIAL
4047,B04047,INDUSTRIAL
4048,B04048,MULTI_RES
4049,B04049,INDUSTRIAL
4050,B04050,INDUSTRIAL
4051,B04051,MULTI_RES
4052,B04052,MULTI_RES
4053,B04053,MULTI_RES
4054,B04054,INDUSTRIAL
4055,B04055,MULTI_RES
4056,B04056,INDUSTRIAL
4057,B04057,MULTI_RES
4058,B04058,INDUSTRIAL
4059,B04059,MULTI_RES
4060,B04060,MULTI_RES
4061,B04061,MULTI_RES
4062,B04062,INDUSTRIAL
4063,B04063,INDUSTRIAL
4064,B04064,OFFICE
4065,B04065,INDUSTRIAL
4066,B04066,INDUSTRIAL
4067,B04067,INDUSTRIAL
4068,B04068,INDUSTRIAL
4069,B04069,MULTI_RES
4070,B04070,INDUSTRIAL
4071,B04071,MULTI_RES
4072,B04072,MULTI_RES
4073,B04073,INDUSTRIAL
4074,B04074,MULTI_RES
4075,B04075,INDUSTRIAL
4076,B04076,MULTI_RES
4077,B04077,INDUSTRIAL
4078,B04078,MULTI_RES
4079,B04079,MULTI_RES
4080,B04080,MULTI_RES
4081,B04081,INDUSTRIAL
4082,B04082,MULTI_RES
4083,B04083,INDUSTRIAL
4084,B04084,MULTI_RES
4085,B04085,MULTI_RES
4086,B04086,MULTI_RES
4087,B04087,MULTI_RES
4088,B04088,INDUSTRIAL
4089,B04089,INDUSTRIAL
4090,B04090,INDUSTRIAL
4091,B04091,INDUSTRIAL
4092,B04092,MULTI_RES
4093,B04093,MULTI_RES
4094,B04094,MULTI_RES
4095,B04095,MULTI_RES
4096,B04096,INDUSTRIAL
4097,B04097,MULTI_RES
4098,B04098,MULTI_RES
4099,B04099,MULTI_RES
4100,B04100,INDUSTRIAL
4101,B04101,INDUSTRIAL
4102,B04102,MULTI_RES
4103,B04103,MULTI_RES
4104,B04104,MULTI_RES
4105,B04105,INDUSTRIAL
4106,B04106,MULTI_RES
4107,B04107,INDUSTRIAL
4108,B04108,INDUSTRIAL
4109,B04109,INDUSTRIAL
4110,B04110,MULTI_RES
4111,B04111,INDUSTRIAL
4112,B04112,INDUSTRIAL
4113,B04113,INDUSTRIAL
4114,B04114,INDUSTRIAL
4115,B04115,INDUSTRIAL
4116,B04116,INDUSTRIAL
4117,B04117,MULTI_RES
4118,B04118,MULTI_RES
4119,B04119,INDUSTRIAL
4120,B04120,MULTI_RES
4121,B04121,INDUSTRIAL
4122,B04122,INDUSTRIAL
4123,B04123,INDUSTRIAL
4124,B04124,INDUSTRIAL
4125,B04125,INDUSTRIAL
4126,B04126,MULTI_RES
