id,name,standard
1069,B01069,STANDARD1
1070,B01070,STANDARD1
1071,B01071,STANDARD1
1072,B01072,STANDARD1
1073,B01073,STANDARD1
1074,B01074,STANDARD1
1075,B01075,STANDARD1
1076,B01076,STANDARD2
1077,B01077,STANDARD1
1078,B01078,STANDARD1
1079,B01079,STANDARD1
1080,B01080,STANDARD1
1081,B01081,STANDARD1
1082,B01082,STANDARD5
1083,B01083,STANDARD2
1084,B01084,STANDARD1
1085,B01085,STANDARD1
1086,B01086,STANDARD4
1087,B01087,STANDARD2
1088,B01088,STANDARD2
1089,B01089,STANDARD1
1090,B01090,STANDARD2
1091,B01091,STANDARD2
1092,B01092,STANDARD3
1093,B01093,STANDARD3
1094,B01094,STANDARD2
1095,B01095,STANDARD3
1096,B01096,STANDARD3
1097,B01097,STANDARD4
1098,B01098,STANDARD3
1099,B01099,STANDARD2
1100,B01100,STANDARD5
1101,B01101,STANDARD2
1102,B01102,STANDARD3
1103,B01103,STANDARD2
1104,B01104,STANDARD1
1105,B01105,STANDARD2
1106,B01106,STANDARD3
1107,B01107,STANDARD2
1108,B01108,STANDARD1
1109,B01109,STANDARD3
1110,B01110,STANDARD1
1111,B01111,STANDARD1
1112,B01112,STANDARD2
1113,B01113,STANDARD2
1114,B01114,STANDARD1
1115,B01115,STANDARD1
1116,B01116,STANDARD1
1117,B01117,STANDARD1
1118,B01118,STANDARD2
1119,B01119,STANDARD4
1120,B01120,STANDARD2
1121,B01121,STANDARD3
1122,B01122,STANDARD1
1123,B01123,STANDARD1
1124,B01124,STANDARD1
1125,B01125,STANDARD4
1126,B01126,STANDARD5
1127,B01127,STANDARD1
1128,B01128,STANDARD1
1129,B01129,STANDARD2
1130,B01130,STANDARD2
1131,B01131,STANDARD2
1132,B01132,STANDARD5
1133,B01133,STANDARD1
1134,B01134,STANDARD1
1135,B01135,STANDARD2
1136,B01136,STANDARD3
1137,B01137,STANDARD5
1138,B01138,STANDARD1
1139,B01139,STANDARD4
1140,B01140,STANDARD5
1141,B01141,STANDARD2
1142,B01142,STANDARD2
1143,B01143,STANDARD2
1144,B01144,STANDARD2
1145,B01145,STANDARD5
1146,B01146,STANDARD2
1147,B01147,STANDARD1
1148,B01148,STANDARD3
1149,B01149,STANDARD1
1150,B01150,STANDARD2
1151,B01151,STANDARD5
1152,B01152,STANDARD1
1153,B01153,STANDARD5
1154,B01154,STANDARD1
1155,B01155,STANDARD1
1156,B01156,STANDARD1
1157,B01157,STANDARD2
1158,B01158,STANDARD2
1159,B01159,STANDARD3
1160,B01160,STANDARD3
1161,B01161,STANDARD1
1162,B01162,STANDARD4
1163,B01163,STANDARD3
1164,B01164,STANDARD3
1165,B01165,STANDARD2
1166,B01166,STANDARD3
1167,B01167,STANDARD3
1168,B01168,STANDARD1
1169,B01169,STANDARD2
1170,B01170,STANDARD4
1171,B01171,STANDARD2
1172,B01172,STANDARD3
1173,B01173,STANDARD1
1174,B01174,STANDARD3
1175,B01175,STANDARD3
1176,B01176,STANDARD4
1177,B01177,STANDARD1
1178,B01178,STANDARD2
1179,B01179,STANDARD4
1180,B01180,STANDARD4
1181,B01181,STANDARD4
1182,B01182,STANDARD1
1183,B01183,STANDARD3
1184,B01184,STANDARD4
1185,B01185,STANDARD4
1186,B01186,STANDARD3
1187,B01187,STANDARD3
1188,B01188,STANDARD4
1189,B01189,STANDARD4
1190,B01190,STANDARD1
1191,B01191,STANDARD3
1192,B01192,STANDARD3
1193,B01193,STANDARD4
1194,B01194,STANDARD2
1195,B01195,STANDARD1
1196,B01196,STANDARD3
1197,B01197,STANDARD3
1198,B01198,STANDARD3
1199,B01199,STANDARD4
1200,B01200,STANDARD4
1201,B01201,STANDARD3
1202,B01202,STANDARD1
1203,B01203,STANDARD1
1204,B01204,STANDARD4
1205,B01205,STANDARD2
1206,B01206,STANDARD3
1207,B01207,STANDARD2
1208,B01208,STANDARD4
1209,B01209,STANDARD1
1210,B01210,STANDARD2
1211,B01211,STANDARD3
1212,B01212,STANDARD3
1213,B01213,STANDARD3
1214,B01214,STANDARD3
1215,B01215,STANDARD2
1216,B01216,STANDARD3
1217,B01217,STANDARD2
1218,B01218,STANDARD1
1219,B01219,STANDARD3
1220,B01220,STANDARD2
1221,B01221,STANDARD1
1222,B01222,STANDARD4
1223,B01223,STANDARD1
1224,B01224,STANDARD3
1225,B01225,STANDARD1
1226,B01226,STANDARD1
1227,B01227,STANDARD2
1228,B01228,STANDARD4
1229,B01229,STANDARD1
1230,B01230,STANDARD2
1231,B01231,STANDARD1
1232,B01232,STANDARD3
1233,B01233,STANDARD1
1234,B01234,STANDARD3
1235,B01235,STANDARD3
1236,B01236,STANDARD3
1237,B01237,STANDARD4
1238,B01238,STANDARD1
1239,B01239,STANDARD5
1240,B01240,STANDARD3
1241,B01241,STANDARD3
1242,B01242,STANDARD1
1243,B01243,STANDARD5
1244,B01244,STANDARD1
1245,B01245,STANDARD2
1246,B01246,STANDARD5
1247,B01247,STANDARD5
1248,B01248,STANDARD5
1249,B01249,STANDARD2
1250,B01250,STANDARD4
1251,B01251,STANDARD1
1252,B01252,STANDARD4
1253,B01253,STANDARD2
1254,B01254,STANDARD3
1255,B01255,STANDARD2
1256,B01256,STANDARD2
1257,B01257,STANDARD2
1258,B01258,STANDARD1
1259,B01259,STANDARD2
1260,B01260,STANDARD1
1261,B01261,STANDARD2
1262,B01262,STANDARD1
1263,B01263,STANDARD1
1264,B01264,STANDARD3
1265,B01265,STANDARD2
1266,B01266,STANDARD2
1267,B01267,STANDARD2
1268,B01268,STANDARD2
1269,B01269,STANDARD2
1270,B01270,STANDARD2
1271,B01271,STANDARD2
1272,B01272,STANDARD1
1273,B01273,STANDARD2
1274,B01274,STANDARD2
1275,B01275,STANDARD2
1276,B01276,STANDARD1
1277,B01277,STANDARD2
1278,B01278,STANDARD2
1279,B01279,STANDARD1
1280,B01280,STANDARD1
1281,B01281,STANDARD2
1282,B01282,STANDARD2
1283,B01283,STANDARD1
1284,B01284,STANDARD5
1285,B01285,STANDARD1
1286,B01286,STANDARD1
1287,B01287,STANDARD2
1288,B01288,STANDARD1
1289,B01289,STANDARD1
1290,B01290,STANDARD2
1291,B01291,STANDARD2
1292,B01292,STANDARD2
1293,B01293,STANDARD1
1294,B01294,STANDARD2
1295,B01295,STANDARD2
1296,B01296,STANDARD1
1297,B01297,STANDARD2
1298,B01298,STANDARD1
1299,B01299,STANDARD2
1300,B01300,STANDARD2
1301,B01301,STANDARD2
1302,B01302,STANDARD2
1303,B01303,STANDARD2
1304,B01304,STANDARD2
1305,B01305,STANDARD1
1306,B01306,STANDARD1
1307,B01307,STANDARD2
1308,B01308,STANDARD2
1309,B01309,STANDARD2
1310,B01310,STANDARD2
1311,B01311,STANDARD2
1312,B01312,STANDARD1
1313,B01313,STANDARD1
1314,B01314,STANDARD2
1315,B01315,STANDARD2
1316,B01316,STANDARD1
1317,B01317,STANDARD1
1318,B01318,STANDARD1
1319,B01319,STANDARD2
1320,B01320,STANDARD1
1321,B01321,STANDARD2
1322,B01322,STANDARD3
1323,B01323,STANDARD2
1324,B01324,STANDARD1
1325,B01325,STANDARD2
1326,B01326,STANDARD2
1327,B01327,STANDARD1
1328,B01328,STANDARD2
1329,B01329,STANDARD2
1330,B01330,STANDARD2
1331,B01331,STANDARD5
1332,B01332,STANDARD2
1333,B01333,STANDARD2
1334,B01334,STANDARD3
1335,B01335,STANDARD1
1336,B01336,STANDARD5
1337,B01337,STANDARD1
1338,B01338,STANDARD1
1339,B01339,STANDARD1
1340,B01340,STANDARD1
1341,B01341,STANDARD1
1342,B01342,STANDARD3
1343,B01343,STANDARD4
1344,B01344,STANDARD1
1345,B01345,STANDARD2
1346,B01346,STANDARD1
1347,B01347,STANDARD2
1348,B01348,STANDARD2
1349,B01349,STANDARD2
1350,B01350,STANDARD4
1351,B01351,STANDARD1
1352,B01352,STANDARD2
1353,B01353,STANDARD4
1354,B01354,STANDARD2
1355,B01355,STANDARD2
1356,B01356,STANDARD1
1357,B01357,STANDARD1
1358,B01358,STANDARD2
1359,B01359,STANDARD1
1360,B01360,STANDARD3
1361,B01361,STANDARD1
1362,B01362,STANDARD2
1363,B01363,STANDARD1
1364,B01364,STANDARD4
1365,B01365,STANDARD1
1366,B01366,STANDARD3
1367,B01367,STANDARD2
1368,B01368,STANDARD1
1369,B01369,STANDARD4
1370,B01370,STANDARD1
1371,B01371,STANDARD1
1372,B01372,STANDARD1
1373,B01373,STANDARD2
1374,B01374,STANDARD4
1375,B01375,STANDARD1
1376,B01376,STANDARD1
1377,B01377,STANDARD1
1378,B01378,STANDARD2
1379,B01379,STANDARD2
1380,B01380,STANDARD1
1381,B01381,STANDARD1
1382,B01382,STANDARD1
1383,B01383,STANDARD1
1384,B01384,STANDARD2
1385,B01385,STANDARD2
1386,B01386,STANDARD2
1387,B01387,STANDARD2
1388,B01388,STANDARD3
1389,B01389,STANDARD1
1390,B01390,STANDARD2
1391,B01391,STANDARD2
1392,B01392,STANDARD1
1393,B01393,STANDARD2
1394,B01394,STANDARD1
1395,B01395,STANDARD1
1396,B01396,STANDARD2
1397,B01397,STANDARD1
1398,B01398,STANDARD2
1399,B01399,STANDARD1
1400,B01400,STANDARD2
1401,B01401,STANDARD2
1402,B01402,STANDARD2
1403,B01403,STANDARD1
1404,B01404,STANDARD1
1405,B01405,STANDARD1
1406,B01406,STANDARD4
1407,B01407,STANDARD1
1408,B01408,STANDARD1
1409,B01409,STANDARD2
1410,B01410,STANDARD1
1411,B01411,STANDARD2
1412,B01412,STANDARD4
1413,B01413,STANDARD2
1414,B01414,STANDARD2
1415,B01415,STANDARD1
1416,B01416,STANDARD1
1417,B01417,STANDARD2
1418,B01418,STANDARD1
1419,B01419,STANDARD2
1420,B01420,STANDARD1
1421,B01421,STANDARD4
1422,B01422,STANDARD2
1423,B01423,STANDARD2
1424,B01424,STANDARD2
1425,B01425,STANDARD4
1426,B01426,STANDARD1
1427,B01427,STANDARD1
1428,B01428,STANDARD3
1429,B01429,STANDARD1
1430,B01430,STANDARD2
1431,B01431,STANDARD2
1432,B01432,STANDARD1
1433,B01433,STANDARD1
1434,B01434,STANDARD1
1435,B01435,STANDARD1
1436,B01436,STANDARD2
1437,B01437,STANDARD2
1438,B01438,STANDARD1
1439,B01439,STANDARD1
1440,B01440,STANDARD2
1441,B01441,STANDARD2
1442,B01442,STANDARD1
1443,B01443,STANDARD1
1444,B01444,STANDARD2
1445,B01445,STANDARD1
1446,B01446,STANDARD4
1447,B01447,STANDARD1
1448,B01448,STANDARD4
1449,B01449,STANDARD1
1450,B01450,STANDARD2
1451,B01451,STANDARD2
1452,B01452,STANDARD3
1453,B01453,STANDARD3
1454,B01454,STANDARD1
1455,B01455,STANDARD1
1456,B01456,STANDARD1
1457,B01457,STANDARD1
1458,B01458,STANDARD1
1459,B01459,STANDARD1
1460,B01460,STANDARD5
1461,B01461,STANDARD1
1462,B01462,STANDARD1
1463,B01463,STANDARD2
1464,B01464,STANDARD3
1465,B01465,STANDARD1
1466,B01466,STANDARD4
1467,B01467,STANDARD1
1468,B01468,STANDARD1
1469,B01469,STANDARD1
1470,B01470,STANDARD1
1471,B01471,STANDARD1
1472,B01472,STANDARD2
1473,B01473,STANDARD1
1474,B01474,STANDARD1
1475,B01475,STANDARD2
1476,B01476,STANDARD1
1477,B01477,STANDARD1
1478,B01478,STANDARD2
1479,B01479,STANDARD1
1480,B01480,STANDARD3
1481,B01481,STANDARD2
1482,B01482,STANDARD2
1483,B01483,STANDARD2
1484,B01484,STANDARD1
1485,B01485,STANDARD2
1486,B01486,STANDARD1
1487,B01487,STANDARD1
1488,B01488,STANDARD2
1489,B01489,STANDARD1
1490,B01490,STANDARD1
1491,B01491,STANDARD2
1492,B01492,STANDARD1
1493,B01493,STANDARD2
1494,B01494,STANDARD2
1495,B01495,STANDARD2
1496,B01496,STANDARD1
1497,B01497,STANDARD1
1498,B01498,STANDARD5
1499,B01499,STANDARD3
1500,B01500,STANDARD1
1501,B01501,STANDARD2
1502,B01502,STANDARD1
1503,B01503,STANDARD1
1504,B01504,STANDARD2
1505,B01505,STANDARD2
1506,B01506,STANDARD2
1507,B01507,STANDARD2
1508,B01508,STANDARD1
1509,B01509,STANDARD1
1510,B01510,STANDARD1
1511,B01511,STANDARD2
1512,B01512,STANDARD2
1513,B01513,STANDARD1
1514,B01514,STANDARD1
1515,B01515,STANDARD2
1516,B01516,STANDARD2
1517,B01517,STANDARD1
1518,B01518,STANDARD2
1519,B01519,STANDARD1
1520,B01520,STANDARD1
1521,B01521,STANDARD2
1522,B01522,STANDARD2
1523,B01523,STANDARD1
1524,B01524,STANDARD4
1525,B01525,STANDARD2
1526,B01526,STANDARD2
1527,B01527,STANDARD2
1528,B01528,STANDARD1
1529,B01529,STANDARD1
1530,B01530,STANDARD2
1531,B01531,STANDARD1
1532,B01532,STANDARD1
1533,B01533,STANDARD2
1534,B01534,STANDARD1
1535,B01535,STANDARD1
1536,B01536,STANDARD2
1537,B01537,STANDARD1
1538,B01538,STANDARD2
1539,B01539,STANDARD1
1540,B01540,STANDARD2
1541,B01541,STANDARD1
1542,B01542,STANDARD2
1543,B01543,STANDARD4
1544,B01544,STANDARD1
1545,B01545,STANDARD1
1546,B01546,STANDARD1
1547,B01547,STANDARD1
1548,B01548,STANDARD1
1549,B01549,STANDARD1
1550,B01550,STANDARD2
1551,B01551,STANDARD1
1552,B01552,STANDARD2
1553,B01553,STANDARD2
1554,B01554,STANDARD1
1555,B01555,STANDARD3
1556,B01556,STANDARD2
1557,B01557,STANDARD4
1558,B01558,STANDARD1
1559,B01559,STANDARD2
1560,B01560,STANDARD2
1561,B01561,STANDARD1
1562,B01562,STANDARD1
1563,B01563,STANDARD1
1564,B01564,STANDARD2
1565,B01565,STANDARD2
1566,B01566,STANDARD2
1567,B01567,STANDARD2
1568,B01568,STANDARD2
1569,B01569,STANDARD1
1570,B01570,STANDARD2
1571,B01571,STANDARD2
1572,B01572,STANDARD1
1573,B01573,STANDARD1
1574,B01574,STANDARD4
1575,B01575,STANDARD1
1576,B01576,STANDARD1
1577,B01577,STANDARD4
1578,B01578,STANDARD4
1579,B01579,STANDARD5
1580,B01580,STANDARD2
1581,B01581,STANDARD3
1582,B01582,STANDARD4
1583,B01583,STANDARD5
1584,B01584,STANDARD3
1585,B01585,STANDARD4
1586,B01586,STANDARD4
1587,B01587,STANDARD1
1588,B01588,STANDARD2
1589,B01589,STANDARD1
1590,B01590,STANDARD1
1591,B01591,STANDARD1
1592,B01592,STANDARD2
1593,B01593,STANDARD2
1594,B01594,STANDARD2
1595,B01595,STANDARD4
1596,B01596,STANDARD2
1597,B01597,STANDARD1
1598,B01598,STANDARD2
1599,B01599,STANDARD2
1600,B01600,STANDARD2
1601,B01601,STANDARD2
1602,B01602,STANDARD3
1603,B01603,STANDARD3
1604,B01604,STANDARD2
1605,B01605,STANDARD1
1606,B01606,STANDARD4
1607,B01607,STANDARD4
1608,B01608,STANDARD4
1609,B01609,STANDARD3
1610,B01610,STANDARD1
1611,B01611,STANDARD2
1612,B01612,STANDARD1
1613,B01613,STANDARD3
1614,B01614,STANDARD1
1615,B01615,STANDARD4
1616,B01616,STANDARD2
1617,B01617,STANDARD2
1618,B01618,STANDARD4
1619,B01619,STANDARD4
1620,B01620,STANDARD2
1621,B01621,STANDARD4
1622,B01622,STANDARD3
1623,B01623,STANDARD2
1624,B01624,STANDARD1
1625,B01625,STANDARD2
1626,B01626,STANDARD4
1627,B01627,STANDARD1
1628,B01628,STANDARD2
1629,B01629,STANDARD2
1630,B01630,STANDARD2
1631,B01631,STANDARD1
1632,B01632,STANDARD2
1633,B01633,STANDARD2
1634,B01634,STANDARD4
1635,B01635,STANDARD2
1636,B01636,STANDARD2
1637,B01637,STANDARD1
1638,B01638,STANDARD2
1639,B01639,STANDARD2
1640,B01640,STANDARD4
1641,B01641,STANDARD5
1642,B01642,STANDARD1
1643,B01643,STANDARD1
1644,B01644,STANDARD2
1645,B01645,STANDARD2
1646,B01646,STANDARD2
1647,B01647,STANDARD2
1648,B01648,STANDARD4
1649,B01649,STANDARD2
1650,B01650,STANDARD2
1651,B01651,STANDARD1
1652,B01652,STANDARD1
1653,B01653,STANDARD1
1654,B01654,STANDARD2
1655,B01655,STANDARD2
1656,B01656,STANDARD3
1657,B01657,STANDARD2
1658,B01658,STANDARD2
1659,B01659,STANDARD2
1660,B01660,STANDARD4
1661,B01661,STANDARD4
1662,B01662,STANDARD1
1663,B01663,STANDARD1
1664,B01664,STANDARD1
1665,B01665,STANDARD1
1666,B01666,STANDARD2
1667,B01667,STANDARD1
1668,B01668,STANDARD1
1669,B01669,STANDARD1
1670,B01670,STANDARD3
1671,B01671,STANDARD2
1672,B01672,STANDARD1
1673,B01673,STANDARD2
1674,B01674,STANDARD1
1675,B01675,STANDARD1
1676,B01676,STANDARD1
1677,B01677,STANDARD1
1678,B01678,STANDARD3
1679,B01679,STANDARD1
1680,B01680,STANDARD1
1681,B01681,STANDARD1
1682,B01682,STANDARD1
1683,B01683,STANDARD2
1684,B01684,STANDARD1
1685,B01685,STANDARD1
1686,B01686,STANDARD1
1687,B01687,STANDARD1
1688,B01688,STANDARD1
1689,B01689,STANDARD1
1690,B01690,STANDARD4
1691,B01691,STANDARD1
1692,B01692,STANDARD1
1693,B01693,STANDARD1
1694,B01694,STANDARD1
1695,B01695,STANDARD1
1696,B01696,STANDARD1
1697,B01697,STANDARD3
1698,B01698,STANDARD1
1699,B01699,STANDARD1
1700,B01700,STANDARD1
1701,B01701,STANDARD1
1702,B01702,STANDARD1
1703,B01703,STANDARD1
1704,B01704,STANDARD3
1705,B01705,STANDARD1
1706,B01706,STANDARD1
1707,B01707,STANDARD4
1708,B01708,STANDARD1
1709,B01709,STANDARD1
1710,B01710,STANDARD1
1711,B01711,STANDARD1
1712,B01712,STANDARD1
1713,B01713,STANDARD1
1714,B01714,STANDARD1
1715,B01715,STANDARD1
1716,B01716,STANDARD1
1717,B01717,STANDARD1
1718,B01718,STANDARD1
1719,B01719,STANDARD1
1720,B01720,STANDARD1
1721,B01721,STANDARD1
1722,B01722,STANDARD1
1723,B01723,STANDARD1
1724,B01724,STANDARD1
1725,B01725,STANDARD1
1726,B01726,STANDARD1
1727,B01727,STANDARD1
1728,B01728,STANDARD1
1729,B01729,STANDARD2
1730,B01730,STANDARD2
1731,B01731,STANDARD1
1732,B01732,STANDARD1
1733,B01733,STANDARD1
1734,B01734,STANDARD1
1735,B01735,STANDARD1
1736,B01736,STANDARD1
1737,B01737,STANDARD1
1738,B01738,STANDARD1
1739,B01739,STANDARD1
1740,B01740,STANDARD5
1741,B01741,STANDARD3
1742,B01742,STANDARD5
1743,B01743,STANDARD2
1744,B01744,STANDARD1
1745,B01745,STANDARD1
1746,B01746,STANDARD1
1747,B01747,STANDARD1
1748,B01748,STANDARD1
1749,B01749,STANDARD1
1750,B01750,STANDARD1
1751,B01751,STANDARD1
1752,B01752,STANDARD5
1753,B01753,STANDARD1
1754,B01754,STANDARD1
1755,B01755,STANDARD1
1756,B01756,STANDARD3
1757,B01757,STANDARD3
1758,B01758,STANDARD1
1759,B01759,STANDARD1
1760,B01760,STANDARD1
1761,B01761,STANDARD1
1762,B01762,STANDARD3
1763,B01763,STANDARD1
1764,B01764,STANDARD1
1765,B01765,STANDARD4
1766,B01766,STANDARD2
1767,B01767,STANDARD2
1768,B01768,STANDARD1
1769,B01769,STANDARD1
1770,B01770,STANDARD1
1771,B01771,STANDARD1
1772,B01772,STANDARD1
1773,B01773,STANDARD1
1774,B01774,STANDARD1
1775,B01775,STANDARD2
1776,B01776,STANDARD3
1777,B01777,STANDARD1
1778,B01778,STANDARD1
1779,B01779,STANDARD1
1780,B01780,STANDARD1
1781,B01781,STANDARD1
1782,B01782,STANDARD1
1783,B01783,STANDARD1
1784,B01784,STANDARD1
1785,B01785,STANDARD1
1786,B01786,STANDARD1
1787,B01787,STANDARD2
1788,B01788,STANDARD5
1789,B01789,STANDARD5
1790,B01790,STANDARD2
1791,B01791,STANDARD2
1792,B01792,STANDARD5
1793,B01793,STANDARD2
1794,B01794,STANDARD5
1795,B01795,STANDARD2
1796,B01796,STANDARD3
1797,B01797,STANDARD5
1798,B01798,STANDARD2
1799,B01799,STANDARD5
1800,B01800,STANDARD2
1801,B01801,STANDARD2
1802,B01802,STANDARD2
1803,B01803,STANDARD2
1804,B01804,STANDARD2
1805,B01805,STANDARD5
1806,B01806,STANDARD1
1807,B01807,STANDARD1
1808,B01808,STANDARD1
1809,B01809,STANDARD2
1810,B01810,STANDARD5
1811,B01811,STANDARD4
1812,B01812,STANDARD5
1813,B01813,STANDARD3
1814,B01814,STANDARD1
1815,B01815,STANDARD5
1816,B01816,STANDARD2
1817,B01817,STANDARD2
1818,B01818,STANDARD2
1819,B01819,STANDARD5
1820,B01820,STANDARD2
1821,B01821,STANDARD3
1822,B01822,STANDARD2
1823,B01823,STANDARD2
1824,B01824,STANDARD5
1825,B01825,STANDARD3
1826,B01826,STANDARD3
1827,B01827,STANDARD2
1828,B01828,STANDARD2
1829,B01829,STANDARD5
1830,B01830,STANDARD4
1831,B01831,STANDARD2
1832,B01832,STANDARD5
1833,B01833,STANDARD2
1834,B01834,STANDARD2
1835,B01835,STANDARD5
1836,B01836,STANDARD1
1837,B01837,STANDARD1
1838,B01838,STANDARD3
1839,B01839,STANDARD3
1840,B01840,STANDARD3
1841,B01841,STANDARD2
1842,B01842,STANDARD1
1843,B01843,STANDARD2
1844,B01844,STANDARD2
1845,B01845,STANDARD2
1846,B01846,STANDARD2
1847,B01847,STANDARD2
1848,B01848,STANDARD2
1849,B01849,STANDARD5
1850,B01850,STANDARD2
1851,B01851,STANDARD1
1852,B01852,STANDARD2
1853,B01853,STANDARD2
1854,B01854,STANDARD2
1855,B01855,STANDARD2
1856,B01856,STANDARD2
1857,B01857,STANDARD2
1858,B01858,STANDARD3
1859,B01859,STANDARD3
1860,B01860,STANDARD3
1861,B01861,STANDARD3
1862,B01862,STANDARD2
1863,B01863,STANDARD2
1864,B01864,STANDARD1
1865,B01865,STANDARD2
1866,B01866,STANDARD2
1867,B01867,STANDARD1
1868,B01868,STANDARD2
1869,B01869,STANDARD2
1870,B01870,STANDARD3
1871,B01871,STANDARD3
1872,B01872,STANDARD1
1873,B01873,STANDARD3
1874,B01874,STANDARD2
1875,B01875,STANDARD2
1876,B01876,STANDARD1
1877,B01877,STANDARD2
1878,B01878,STANDARD2
1879,B01879,STANDARD2
1880,B01880,STANDARD2
1881,B01881,STANDARD3
1882,B01882,STANDARD1
1883,B01883,STANDARD3
1884,B01884,STANDARD3
1885,B01885,STANDARD3
1886,B01886,STANDARD1
1887,B01887,STANDARD2
1888,B01888,STANDARD1
1889,B01889,STANDARD2
1890,B01890,STANDARD2
1891,B01891,STANDARD2
1892,B01892,STANDARD1
1893,B01893,STANDARD1
1894,B01894,STANDARD3
1895,B01895,STANDARD3
1896,B01896,STANDARD1
1897,B01897,STANDARD2
1898,B01898,STANDARD2
1899,B01899,STANDARD1
1900,B01900,STANDARD2
1901,B01901,STANDARD2
1902,B01902,STANDARD2
1903,B01903,STANDARD1
1904,B01904,STANDARD1
1905,B01905,STANDARD1
1906,B01906,STANDARD2
1907,B01907,STANDARD2
1908,B01908,STANDARD1
1909,B01909,STANDARD2
1910,B01910,STANDARD3
1911,B01911,STANDARD2
1912,B01912,STANDARD1
1913,B01913,STANDARD3
1914,B01914,STANDARD1
1915,B01915,STANDARD1
1916,B01916,STANDARD1
1917,B01917,STANDARD2
1918,B01918,STANDARD4
1919,B01919,STANDARD1
1920,B01920,STANDARD1
1921,B01921,STANDARD3
1922,B01922,STANDARD2
1923,B01923,STANDARD1
1924,B01924,STANDARD1
1925,B01925,STANDARD1
1926,B01926,STANDARD1
1927,B01927,STANDARD2
1928,B01928,STANDARD2
1929,B01929,STANDARD1
1930,B01930,STANDARD1
1931,B01931,STANDARD1
1932,B01932,STANDARD3
1933,B01933,STANDARD1
1934,B01934,STANDARD1
1935,B01935,STANDARD5
1936,B01936,STANDARD1
1937,B01937,STANDARD2
1938,B01938,STANDARD2
1939,B01939,STANDARD4
1940,B01940,STANDARD1
1941,B01941,STANDARD3
1942,B01942,STANDARD3
1943,B01943,STANDARD3
1944,B01944,STANDARD1
1945,B01945,STANDARD3
1946,B01946,STANDARD3
1947,B01947,STANDARD1
1948,B01948,STANDARD4
1949,B01949,STANDARD3
1950,B01950,STANDARD3
1951,B01951,STANDARD3
1952,B01952,STANDARD4
1953,B01953,STANDARD2
1954,B01954,STANDARD3
1955,B01955,STANDARD2
1956,B01956,STANDARD1
1957,B01957,STANDARD3
1958,B01958,STANDARD1
1959,B01959,STANDARD1
1960,B01960,STANDARD3
1961,B01961,STANDARD1
1962,B01962,STANDARD3
1963,B01963,STANDARD5
1964,B01964,STANDARD5
1965,B01965,STANDARD4
1966,B01966,STANDARD1
1967,B01967,STANDARD5
1968,B01968,STANDARD3
1969,B01969,STANDARD3
1970,B01970,STANDARD5
1971,B01971,STANDARD4
1972,B01972,STANDARD1
1973,B01973,STANDARD5
1974,B01974,STANDARD3
1975,B01975,STANDARD4
1976,B01976,STANDARD1
1977,B01977,STANDARD3
1978,B01978,STANDARD2
1979,B01979,STANDARD1
1980,B01980,STANDARD2
1981,B01981,STANDARD2
1982,B01982,STANDARD1
1983,B01983,STANDARD2
1984,B01984,STANDARD2
1985,B01985,STANDARD1
1986,B01986,STANDARD4
1987,B01987,STANDARD4
1988,B01988,STANDARD1
1989,B01989,STANDARD1
1990,B01990,STANDARD2
1991,B01991,STANDARD3
1992,B01992,STANDARD2
1993,B01993,STANDARD3
1994,B01994,STANDARD4
1995,B01995,STANDARD1
1996,B01996,STANDARD1
1997,B01997,STANDARD5
1998,B01998,STANDARD2
1999,B01999,STANDARD3
2000,B02000,STANDARD1
2001,B02001,STANDARD2
2002,B02002,STANDARD1
2003,B02003,STANDARD3
2004,B02004,STANDARD1
2005,B02005,STANDARD5
2006,B02006,STANDARD5
2007,B02007,STANDARD1
2008,B02008,STANDARD1
2009,B02009,STANDARD5
2010,B02010,STANDARD1
2011,B02011,STANDARD1
2012,B02012,STANDARD1
2013,B02013,STANDARD5
2014,B02014,STANDARD5
2015,B02015,STANDARD1
2016,B02016,STANDARD1
2017,B02017,STANDARD5
2018,B02018,STANDARD1
2019,B02019,STANDARD5
2020,B02020,STANDARD5
2021,B02021,STANDARD5
2022,B02022,STANDARD5
2023,B02023,STANDARD3
2024,B02024,STANDARD5
2025,B02025,STANDARD5
2026,B02026,STANDARD1
2027,B02027,STANDARD5
2028,B02028,STANDARD5
2029,B02029,STANDARD5
2030,B02030,STANDARD5
2031,B02031,STANDARD5
2032,B02032,STANDARD1
2033,B02033,STANDARD5
2034,B02034,STANDARD1
2035,B02035,STANDARD1
2036,B02036,STANDARD5
2037,B02037,STANDARD5
2038,B02038,STANDARD5
2039,B02039,STANDARD5
2040,B02040,STANDARD5
2041,B02041,STANDARD5
2042,B02042,STANDARD4
2043,B02043,STANDARD5
2044,B02044,STANDARD3
2045,B02045,STANDARD1
2046,B02046,STANDARD5
2047,B02047,STANDARD5
2048,B02048,STANDARD5
2049,B02049,STANDARD1
2050,B02050,STANDARD5
2051,B02051,STANDARD1
2052,B02052,STANDARD5
2053,B02053,STANDARD1
2054,B02054,STANDARD5
2055,B02055,STANDARD5
2056,B02056,STANDARD2
2057,B02057,STANDARD5
2058,B02058,STANDARD1
2059,B02059,STANDARD1
2060,B02060,STANDARD5
2061,B02061,STANDARD5
2062,B02062,STANDARD5
2063,B02063,STANDARD5
2064,B02064,STANDARD5
2065,B02065,STANDARD1
2066,B02066,STANDARD1
2067,B02067,STANDARD1
